"firstname","freq"
"poppy-grace",2.03e-05
"poppy-isabella",1.01e-05
"poppy-jane",1.35e-05
"poppy-lea",1.01e-05
"poppy-leigh",2.03e-05
"poppy-lou",1.35e-05
"poppy-louise",4.05e-05
"poppy-mae",4.055e-05
"poppy-may",2.87e-05
"poppy-rae",4.22e-05
"porcia",1.01e-05
"porscha",4.73e-05
"porsche",3.885e-05
"porsche-leigh",1.01e-05
"porsha",6.19173333333333e-05
"porshia",1.01e-05
"porter",9.42e-06
"portia",6.19666666666667e-05
"posy",1.35e-05
"poyraz",1.57e-05
"prabh",1.26e-05
"prabhdeep",1.26e-05
"prabhjot",1.332e-05
"prabhleen",1.35e-05
"prabhnoor",1.01e-05
"prabhvir",9.42e-06
"prachi",2.195e-05
"praise",3.77e-05
"pranavi",1.46333333333333e-05
"pranay",2.30333333333333e-05
"praneel",1.101e-05
"pranesh",1.26e-05
"pranish",9.42e-06
"pranshi",1.01e-05
"prapti",1.35e-05
"pratham",1.88e-05
"pratik",1.88e-05
"pravan",9.42e-06
"praveen",2.2e-05
"pravin",1.57e-05
"precious",0.000211700333333333
"preena",2.03e-05
"preesha",1.01e-05
"preet",1.634e-05
"preeti",1.35e-05
"preeya",2.14e-05
"prem",2.825e-05
"premal",9.42e-06
"preslav",9.42e-06
"presley",6.74e-05
"preston",3.925e-05
"prezley",1.26e-05
"pria",1.35e-05
"primrose",3.04e-05
"prince",0.000148596666666667
"princess",0.0001824336
"princeton",9.42e-06
"prisca",2.03e-05
"prisha",0.000108109
"pritesh",9.42e-06
"prithvi",1.571e-05
"pritika",1.35e-05
"pritpal",1.01e-05
"priya",0.000379507
"priyaa",1.01e-05
"priyal",1.8575e-05
"priyan",1.26e-05
"priyana",1.35e-05
"priyanka",7.0929e-05
"priyanshi",1.35e-05
"promise",9.76e-06
"prosper",2.2e-05
"prudence",4.84333333333333e-05
"puja",1.35e-05
"puneet",1.18e-05
"purdey",2.03e-05
"puteri",1.01e-05
"qaasim",9.42e-06
"qadeer",1.26e-05
"qais",3.765e-05
"qamar",2.1e-05
"qasam",9.42e-06
"qassim",9.42e-06
"qays",2.51e-05
"qazi",1.26e-05
"qendresa",1.35e-05
"qi",1.725e-05
"qirat",2.7e-05
"quade",2.2e-05
"quang",9.42e-06
"qudsia",1.01e-05
"queen",1.69e-05
"queenie",5.405e-05
"quentin",4.0025e-05
"quiana",1.01e-05
"quin",1.648e-05
"quincy",1.92e-05
"quinlan",3.77e-05
"quinn",0.000285308142857143
"quinten",1.884e-05
"quintin",1.88e-05
"quinton",6.43525e-05
"quoc",1.57e-05
"qusay",9.42e-06
"ra'eesah",1.01e-05
"ra'id",9.42e-06
"raabia",1.35e-05
"raabiah",1.01e-05
"raafi",1.57e-05
"raahi",1.35e-05
"raahim",9.42e-06
"raajan",9.42e-06
"raania",1.01e-05
"rabab",1.01e-05
"rabail",1.01e-05
"rabeeah",1.01e-05
"rabia",0.0001232925
"rabiah",2.025e-05
"rabiha",1.01e-05
"rachael",0.00127365733333333
"rachel",0.0039696215
"rachele",1.01e-05
"rachelle",5.57e-05
"racquel",1.01e-05
"radha",1.35e-05
"radhika",3.715e-05
"radin",1.57e-05
"radiya",1.35e-05
"radiyah",2.025e-05
"radoslav",9.42e-06
"radoslaw",1.88e-05
"radvin",1.57e-05
"radwan",1.965e-05
"raeanna",1.01e-05
"raeanne",1.35e-05
"raed",9.42e-06
"raeed",1.26e-05
"raeef",9.42e-06
"raees",8.16225e-05
"raeesa",2.025e-05
"raeesah",5.07e-05
"raef",3.14e-05
"raegan",5.07e-05
"raekwon",1.57066666666667e-05
"raeven",1.01e-05
"raeya",2.53e-05
"rafael",0.000363383
"rafaela",2.03e-05
"rafaele",9.42e-06
"rafaella",1.18e-05
"rafal",2.515e-05
"rafan",1.57e-05
"rafay",1.6525e-05
"rafee",9.42e-06
"raffael",9.42e-06
"raffaele",4.4e-05
"raffaella",3.04e-05
"rafferty",0.000301397
"raffi",1.88e-05
"raffy",9.42e-06
"rafi",4.70886666666667e-05
"rafia",2.87e-05
"rafiah",2.36e-05
"rafiq",1.15133333333333e-05
"ragen",1.01e-05
"raghad",1.855e-05
"raghav",1.36133333333333e-05
"raha",1.52e-05
"rahaan",9.42e-06
"rahaf",4.0525e-05
"rahail",9.42e-06
"rahan",9.42e-06
"rahat",2.2e-05
"raheel",3.77e-05
"raheela",1.35e-05
"raheem",0.000197792
"raheema",1.69e-05
"rahees",1.26e-05
"raheesa",1.01e-05
"raheim",9.42e-06
"rahela",3.72e-05
"rahema",1.01e-05
"rahf",1.35e-05
"rahi",9.42e-06
"rahiem",9.42e-06
"rahil",2.355e-05
"rahim",8.7915e-05
"rahima",5.74e-05
"rahimah",2.47666666666667e-05
"rahma",4.56e-05
"rahmah",4.73e-05
"rahman",2.20066666666667e-05
"rahul",6.28e-05
"rai",1.25466666666667e-05
"raia",1.01e-05
"raiden",2.93e-05
"raielle",1.69e-05
"raif",4.4e-05
"raife",2.61733333333333e-05
"raiha",1.01e-05
"raihaan",1.57e-05
"raihan",4.4e-05
"raihana",1.69e-05
"raima",2.5325e-05
"rain",2.195e-05
"raina",4.47415e-05
"raine",3.08166666666667e-05
"rais",2.09333333333333e-05
"raisa",0.00016892
"raisah",1.01e-05
"raisha",1.35e-05
"raissa",1.01e-05
"raith",1.57e-05
"raivo",1.101e-05
"raiya",5.74e-05
"raiyaan",1.15133333333333e-05
"raiyan",2.515e-05
"raj",1.88e-05
"raja",0.000182094
"rajah",9.42e-06
"rajan",9.42e-05
"rajbir",9.42e-06
"rajdeep",1.26e-05
"rajiv",9.42e-06
"rajni",1.01e-05
"rajpal",1.88e-05
"rajun",9.42e-06
"rajveer",1.69e-05
"rajvir",2.53333333333333e-05
"rakan",1.415e-05
"rakeem",1.571e-05
"rakim",2.83e-05
"rakin",1.048e-05
"rakshan",9.42e-06
"raleigh",9.42e-06
"ralfie",3.14e-05
"raliat",1.35e-05
"ralitsa",1.01e-05
"ralphi",8.48e-05
"ralphie",0.0003343655
"ralphy",0.000133431
"ram",2.67e-05
"rama",1.01e-05
"ramadan",1.4155e-05
"raman",1.6e-05
"ramandeep",1.69e-05
"ramanpreet",1.01e-05
"ramatoulie",1.01e-05
"ramatulai",1.01e-05
"ramazan",1.26e-05
"rameesha",1.01e-05
"rameez",9.42e-06
"ramel",1.15133333333333e-05
"rami",4.39666666666667e-05
"ramin",9.42e-06
"ramira",1.01e-05
"ramiro",1.725e-05
"ramis",1.26e-05
"ramisa",4.05333333333333e-05
"ramisha",2.36e-05
"ramiz",1.88e-05
"ramla",2.02666666666667e-05
"ramlah",1.46e-05
"ramneek",1.01e-05
"ramon",1.57e-05
"ramona",4.055e-05
"ramone",3.77e-05
"ramsey",2.51e-05
"ramsha",1.855e-05
"ramy",1.88e-05
"ramzan",1.25466666666667e-05
"ramzi",2.82666666666667e-05
"rana",3.31714285714286e-05
"ranbir",1.256e-05
"rand",1.57e-05
"randa",1.69e-05
"randall",9.42e-06
"randy",1.57e-05
"rani",4.73e-05
"rania",0.0001405432
"raniya",2.7e-05
"raniyah",1.35e-05
"ranjit",9.42e-06
"ranulph",9.42e-06
"ranveer",9.42e-06
"ranvir",2.2e-05
"ranya",2.972e-05
"raoul",1.57e-05
"raphael",0.00090733
"raphaela",1.68666666666667e-05
"raphaella",3.15333333333333e-05
"raphaelle",1.685e-05
"raqeeb",1.415e-05
"raqeem",9.42e-06
"raquel",4.39e-05
"rares",8.79e-05
"rasa",1.01e-05
"rasha",1.35e-05
"rashaan",2.355e-05
"rashad",9.42e-06
"rasharn",1.154e-05
"rashaun",1.571e-05
"rashawn",1.26e-05
"rashed",1.26e-05
"rasheda",1.01e-05
"rashi",1.01e-05
"rashid",3.24333333333333e-05
"rashida",2.03e-05
"rasika",1.01e-05
"rasim",1.26e-05
"rasmus",1.57e-05
"rasul",9.42e-06
"ratu",1.57e-05
"rauf",9.42e-06
"raul",7.38025e-05
"rauri",9.42e-06
"raveen",1.35e-05
"raveena",2.7e-05
"raven",9.84463333333333e-05
"ravi",7.535e-05
"ravinder",9.42e-06
"ravneet",1.69e-05
"rawaan",1.01e-05
"rawan",3.63e-05
"rawand",9.42e-06
"rawdah",1.01e-05
"rawen",9.42e-06
"rawry",1.57e-05
"ray",0.000100449
"raya",8.36125e-05
"rayaan",0.000112172
"rayah",5.4025e-05
"rayan",0.0002538106
"rayana",1.18e-05
"rayane",9.42e-06
"rayann",1.01e-05
"rayanna",1.69e-05
"rayanne",1.52e-05
"rayansh",1.048e-05
"raydon",1.26e-05
"rayhaan",5.4e-05
"rayhan",5.84225e-05
"rayhana",2.36e-05
"rayirth",9.42e-06
"raymond",0.000153838
"rayn",2.355e-05
"rayna",2.25333333333333e-05
"rayne",1.35e-05
"raynor",1.35e-05
"rayon",9.42e-06
"rayya",1.52e-05
"rayyaan",9.76e-06
"rayyan",0.0004750766
"raz",1.35e-05
"raza",1.88e-05
"razaan",1.46e-05
"razan",2.568e-05
"razia",2.36e-05
"razina",1.01e-05
"razvan",6.435e-05
"rea",7.6e-05
"reace",2.83e-05
"reagan",0.0001695355
"reagen",1.101e-05
"reah",2.36e-05
"reann",1.01e-05
"reanne",6.53073333333333e-05
"rebbecca",1.69e-05
"rebeca",5.29333333333333e-05
"rebecca",0.002341232
"rebeka",3.885e-05
"rebekka",4.05e-05
"reco",9.42e-06
"red",1.73e-05
"reda",1.101e-05
"redd",1.26e-05
"redwan",1.26e-05
"reece",0.0010584725
"reed",2.2e-05
"reef",4.71e-05
"reegan",5.39133333333333e-05
"reeha",1.69e-05
"reeham",1.01e-05
"reem",8.11e-05
"reema",7.77e-05
"reena",4.39e-05
"reenie",5.07e-05
"rees",0.0001208725
"reesa",1.01e-05
"reese",8.47333333333333e-05
"reesha",1.01e-05
"reeve",3.77e-05
"reeya",1.91333333333333e-05
"reg",9.42e-06
"regan",0.000186461
"regen",9.42e-06
"reggie",0.000574521
"reggie-james",1.88e-05
"reggie-ray",1.88e-05
"regina",1.01e-05
"reginald",9.8384e-05
"rehaan",0.000129771666666667
"reham",1.35e-05
"rehan",0.0002825595
"rehana",3.04e-05
"rehman",2.0084e-05
"reia",1.35e-05
"reid",7.01206666666667e-05
"reigan",1.26e-05
"reigen",9.42e-06
"reign",4.05e-05
"reiko",9.42e-06
"reiley",1.26e-05
"reilley",9.42e-06
"reilly",6.43628333333333e-05
"reina",0.000106411
"reiss",7.22e-05
"reisy",1.35e-05
"reiya",1.01e-05
"reizel",1.35e-05
"rejoice",1.35e-05
"reka",1.12333333333333e-05
"remae",1.01e-05
"remai",1.26e-05
"reman",9.42e-06
"remel",1.99066666666667e-05
"remell",1.648e-05
"remi",9.46e-05
"remington",1.01e-05
"remiyah",1.01e-05
"remmel",9.42e-06
"remy",0.000195177333333333
"ren",4.08e-05
"rena",2.7e-05
"renad",2.36e-05
"renai",1.35e-05
"renas",1.88333333333333e-05
"renata",3.21e-05
"renato",1.26e-05
"renay",1.35e-05
"renayah",1.35e-05
"renaye",1.57333333333333e-05
"rene",1.554e-05
"renee",0.000372750333333333
"reneece",1.01e-05
"renell",1.26e-05
"renesmae",0.000114866
"renesmay",1.52e-05
"renesmee",0.0001283735
"renezmai",1.35e-05
"renie",2.03e-05
"renley",9.42e-06
"renny",1.57e-05
"reno",1.26e-05
"renu",1.01e-05
"renzo",3.295e-05
"reo",6.28e-05
"reon",5.75666666666667e-05
"rereloluwa",9.42e-06
"resha",1.01e-05
"resham",2.03e-05
"reshma",1.35e-05
"reshmi",1.01e-05
"retaal",1.01e-05
"reuben",0.0011255285
"reuben-james",1.26e-05
"reubyn",9.42e-06
"reuel",1.26e-05
"reva",1.01e-05
"rey",1.73e-05
"reya",0.000128379
"reyaan",2.671e-05
"reyaansh",3.77e-05
"reyah",4.73e-05
"reyan",1.35e-05
"reyanne",1.01e-05
"reyansh",0.000116163
"reyhan",2.0975e-05
"reyhana",3.38e-05
"reyna",1.35e-05
"reyon",9.42e-06
"reyyan",1.69e-05
"reza",2.2e-05
"rhea",0.000373876333333333
"rheagan",1.01e-05
"rheanna",7.09e-05
"rheanne",1.35e-05
"rheannon",2.03e-05
"rhegan",1.01e-05
"rhema",1.18e-05
"rheon",1.26e-05
"rhett",2.041e-05
"rheya",1.01e-05
"rhia",8.11e-05
"rhian",0.0001901445
"rhiana",5.405e-05
"rhiann",0.000118244
"rhianna",0.000834451666666667
"rhiannah",1.35e-05
"rhiannan",5.41e-05
"rhianne",0.000135136
"rhiannon",0.000477494
"rhidian",1.57e-05
"rhiley",3.296e-05
"rhion",1.256e-05
"rhiya",1.01e-05
"rhiyan",9.42e-06
"rhoda",2.47666666666667e-05
"rhodes",1.01e-05
"rhona",3.04e-05
"rhonda",1.35e-05
"rhonwen",1.01e-05
"rhoswen",1.01e-05
"rhun",1.048e-05
"rhyan",1.571e-05
"rhyanna",2.7e-05
"rhyanne",1.01e-05
"rhyannon",1.35e-05
"rhydian",4.005e-05
"rhylee",1.76e-05
"rhyley",1.88e-05
"rhys",0.001224424
"rhys-james",9.42e-06
"ria",0.000260137
"riaan",0.000119303
"riad",1.886e-05
"riah",1.685e-05
"rian",0.000131442
"riana",4.22e-05
"riann",2.36e-05
"rianna",2.875e-05
"riannah",1.35e-05
"rianne",3.2075e-05
"riannon",2.81333333333333e-05
"riarna",1.18e-05
"riaz",1.88e-05
"ricardo",0.000155931
"riccardo",6.435e-05
"ricci",9.42e-06
"ricco",1.57e-05
"richa",1.01e-05
"richard",0.00127936675
"richardo",9.42e-06
"richelle",2.36e-05
"richie",9.31553333333333e-05
"ricki",1.26e-05
"rickie",4.4e-05
"ricky",0.000144405
"ricky-junior",9.42e-06
"ricky-lee",9.42e-06
"rico",0.0001020585
"rida",5.21715e-05
"ridah",1.69e-05
"riddhi",2.365e-05
"riddick",9.42e-06
"ridha",1.35e-05
"ridhaan",1.26e-05
"ridhi",1.01e-05
"ridhima",1.01e-05
"ridhwaan",1.26e-05
"ridhwan",2.355e-05
"ridley",9.42e-06
"ridwaan",1.571e-05
"ridwan",6.4342e-05
"riegan",9.42e-06
"rielle",1.35e-05
"rielly",1.88e-05
"rien",1.26e-05
"rifah",1.01e-05
"rifka",1.855e-05
"rifky",1.01e-05
"rifqah",1.01e-05
"rihaan",9.42e-06
"rihan",2.19666666666667e-05
"rihana",2.03e-05
"rihanne",1.35e-05
"rijja",2.03e-05
"rikardo",9.42e-06
"rikesh",1.101e-05
"rikki",2.025e-05
"riko",1.26e-05
"rilee",9.76e-06
"rileigh",1.69e-05
"riley",0.001067717
"riley-jai",1.57e-05
"riley-james",9.31406666666667e-05
"riley-jay",5.9633e-05
"riley-joe",3.14e-05
"riley-john",1.57e-05
"riley-lee",1.26e-05
"riley-scott",9.42e-06
"rim",1.01e-05
"rima",2.13666666666667e-05
"rimas",1.35e-05
"rimini",1.35e-05
"rimsha",4.1375e-05
"rimshah",2.03e-05
"rina",2.36e-05
"rinaad",1.01e-05
"rinad",1.01e-05
"rinoa",1.01e-05
"rinor",1.26e-05
"rio",0.0002981624
"rion",5.65e-05
"ripley",3.12733333333333e-05
"risa",1.01e-05
"rish",9.42e-06
"risha",2.53e-05
"rishaan",6.91e-05
"rishabh",3.14e-05
"rishanth",9.42e-06
"risharn",9.42e-06
"rishi",0.000164303
"rishika",2.025e-05
"rishil",9.42e-06
"ritaj",3.04e-05
"ritchie",2.824e-05
"rithik",1.5705e-05
"rithika",1.35e-05
"rithvik",1.88e-05
"riti",1.01e-05
"ritik",3.296e-05
"ritika",2.7e-05
"rivaldo",9.42e-06
"rivan",3.45e-05
"river",8.90426e-05
"river-bleu",1.26e-05
"river-mae",2.03e-05
"river-rae",2.03e-05
"rivers",1.36333333333333e-05
"riviera",1.01e-05
"rivka",5.99625e-05
"rivkah",1.01e-05
"riyaad",9.42e-06
"riyaan",1.26e-05
"riyad",4.55e-05
"riyadh",1.88e-05
"riyah",1.35e-05
"riyan",3.768575e-05
"riyana",1.69e-05
"riyanshi",2.03e-05
"riyyan",9.42e-06
"riza",1.01e-05
"rizwaan",2.51e-05
"rizwan",4.235e-05
"rizwana",2.03e-05
"rj",1.26e-05
"roan",0.0001428495
"roanna",1.35e-05
"roark",9.42e-06
"rob",2.2e-05
"robat",1.048e-05
"robbie",0.000291978
"robby",1.78e-05
"robert",0.0020250095
"robert-junior",9.42e-06
"roberta",9.9661e-05
"robertas",1.101e-05
"roberto",9.9409e-05
"robi",9.42e-06
"robin",0.000264610666666667
"robinson",9.42e-06
"robson",4.24e-05
"robyn",0.0013946042
"robynne",1.86e-05
"rocco",0.000846109
"roch",1.26e-05
"rochel",2.14e-05
"rochelle",0.0001621555
"rocko",1.57e-05
"roco",9.42e-06
"rod",9.42e-06
"roddy",1.101e-05
"roderick",1.26e-05
"rodi",1.26e-05
"rodin",9.42e-06
"rodney",1.256e-05
"rodrigo",7.2221e-05
"roen",1.26e-05
"rogan",4.77432e-05
"roger",4.4e-05
"rogue",1.69e-05
"roha",2.195e-05
"rohaan",5.18e-05
"rohail",1.885e-05
"rohan",0.000116634
"rohat",1.57e-05
"rohey",1.01e-05
"rohid",9.42e-06
"rohil",1.26e-05
"rohima",1.01e-05
"rohin",1.411e-05
"rohini",1.01e-05
"rohit",5.34e-05
"roisin",0.000227478666666667
"rojan",9.42e-06
"rojbin",1.01e-05
"rojda",1.01e-05
"rojin",4.39e-05
"rojus",2.515e-05
"rokaya",1.01e-05
"roksana",9.91166666666667e-05
"roland",5.02e-05
"rolanda",1.01e-05
"rollo",2.355e-05
"roma",1.26e-05
"romaan",1.26e-05
"romaine",9.42e-06
"romaisa",1.69e-05
"roman",0.000613468
"romana",2.7e-05
"romane",1.18e-05
"romanie",2.025e-05
"romano",2.2e-05
"romany",4.055e-05
"romany-rose",1.01e-05
"romari",9.42e-06
"romario",4.5525e-05
"romarni",9.42e-06
"romaya",1.52e-05
"romayne",1.26e-05
"romaysa",1.35e-05
"romeesa",2.36e-05
"romel",1.415e-05
"romelle",9.42e-06
"romeo",0.000212708
"romero",1.57e-05
"romi",2.678e-05
"romie",1.69e-05
"romilly",3.38e-05
"romily",1.35e-05
"romina",1.57333333333333e-05
"rommel",9.42e-06
"romola",2.03e-05
"romy",9.42e-06
"ron",1.726e-05
"rona",2.025e-05
"ronak",1.725e-05
"ronald",0.00020721
"ronaldo",2.2e-05
"ronav",1.57e-05
"ronay",1.35e-05
"ronel",1.26e-05
"roni",3.6575e-05
"ronika",1.69e-05
"ronin",3.14e-05
"ronja",1.01e-05
"ronni",2.1e-05
"ronnie",0.0003483985
"ronnie-james",1.26e-05
"ronnie-jay",1.726e-05
"ronnie-john",9.42e-06
"ronnie-lee",9.42e-06
"ronnie-leigh",1.35e-05
"ronny",7.22e-05
"rony",1.26e-05
"ronya",1.35e-05
"roohi",1.01e-05
"rooney",1.26e-05
"roop",1.35e-05
"rorey",1.26e-05
"rorie",9.42e-06
"rory",0.00083764525
"rory-james",9.42e-06
"rosa",0.0008015255
"rosa-lea",1.01e-05
"rosabella",2.36333333333333e-05
"rosalea",2.7e-05
"rosalia",1.69e-05
"rosalie",0.000459463
"rosalina",1.01e-05
"rosalind",0.00011148425
"rosaline",1.35e-05
"rosalyn",4.50333333333333e-05
"rosamund",1.69e-05
"rosanna",0.000206082
"rose",0.0023826175
"rose-marie",1.57666666666667e-05
"roseanna",7.43e-05
"roseanne",4.27666666666667e-05
"roselyn",1.69e-05
"rosemarie",6.08e-05
"rosemary",0.000329957333333333
"rosetta",2.7e-05
"rosey",2.81333333333333e-05
"rosha",1.35e-05
"roshan",6.52816666666667e-05
"roshana",1.01e-05
"roshanak",1.01e-05
"rosheen",2.195e-05
"roshni",4.17e-05
"rosie",0.0030709665
"rosie-ann",1.01e-05
"rosie-anne",1.01e-05
"rosie-lee",2.03e-05
"rosie-leigh",2.535e-05
"rosie-louise",1.01e-05
"rosie-mae",1.855e-05
"rosie-marie",1.01e-05
"rosina",7.77e-05
"rosita",1.52e-05
"roslyn",1.18e-05
"ross",0.00179817725
"rossi",5.34e-05
"rosy",3.852e-05
"rourke",2.04e-05
"roux",2.981e-05
"rowan",0.000475551
"rowanne",1.69e-05
"rowen",3.0422e-05
"rowena",1.01e-05
"rowland",1.26e-05
"roxana",1.86e-05
"roxane",1.18e-05
"roxann",1.35e-05
"roxanna",6.25e-05
"roxanne",0.000238177
"roxi",3.83e-05
"roxie",7.94e-05
"roxy",0.000246623
"roy",8.945e-05
"roya",2.025e-05
"royce",2.82666666666667e-05
"roydon",9.42e-06
"royston",1.26e-05
"roza",5.07e-05
"rozalia",4.73e-05
"rozeena",1.01e-05
"rozerin",1.57666666666667e-05
"rozina",1.35e-05
"ru",9.42e-06
"ruadhan",9.42e-06
"ruaidhri",1.26e-05
"ruairi",0.000103605
"ruairidh",2.04e-05
"ruari",4.4e-05
"ruaridh",4.4e-05
"ruba",1.01e-05
"rubab",1.35e-05
"ruban",1.88e-05
"rubee",1.86e-05
"rubel",9.42e-06
"ruben",0.00027785
"rubi",4.39e-05
"rubie",0.0001689205
"rubie-mae",1.35e-05
"rubin",1.57e-05
"rubina",2.02666666666667e-05
"ruby",0.008902087
"ruby-ann",3.72e-05
"ruby-anna",1.01e-05
"ruby-jayne",1.18e-05
"ruby-jean",1.23666666666667e-05
"ruby-jo",1.01e-05
"ruby-lea",2.7e-05
"ruby-lee",2.47333333333333e-05
"ruby-leigh",7.095e-05
"ruby-lou",2.7e-05
"ruby-louise",1.35e-05
"ruby-mae",0.00021847
"ruby-mai",3.38e-05
"ruby-marie",1.69e-05
"ruby-may",3.04e-05
"ruby-rose",0.000202704
"rubyann",1.01e-05
"rudi",9.21608e-05
"rudie",3.77e-05
"rudolf",1.1765e-05
"rudra",4.39666666666667e-05
"rudy",1.69e-05
"rudyard",1.57e-05
"rue",1.725e-05
"rueban",1.26e-05
"ruedi",9.42e-06
"ruel",1.26e-05
"rufaidah",1.01e-05
"rufaro",1.69e-05
"rufus",0.0003233605
"ruhaan",2.51e-05
"ruhan",2.2e-05
"ruhani",1.18e-05
"ruhi",2.195e-05
"ruhul",2.83e-05
"rui",2.545e-05
"rukaiya",1.18e-05
"rukaya",1.69e-05
"rukayah",1.01e-05
"rukayat",1.18e-05
"rukayya",1.01e-05
"rukhsar",7.43e-05
"rukia",1.69e-05
"rukiya",1.35e-05
"ruksana",2.03e-05
"ruksar",3.885e-05
"ruma",1.01e-05
"rumaan",1.135e-05
"rumaisa",0.0001317575
"rumaisah",1.69e-05
"ruman",1.725e-05
"rumana",1.01e-05
"rumaysa",7.20616666666667e-05
"rumaysah",5.07e-05
"rumbidzai",1.01e-05
"rumena",1.01e-05
"rumer",1.35e-05
"rumeysa",1.35e-05
"rumi",2.025e-05
"rune",1.048e-05
"ruo",2.03e-05
"rupert",0.000222908
"rupinder",1.35e-05
"ruqaiyah",3.715e-05
"ruqaya",4.055e-05
"ruqayah",3.04e-05
"ruqayya",4.73e-05
"ruqayyah",0.000139086666666667
"ruqia",1.01e-05
"ruqiya",2.7e-05
"rushda",1.01e-05
"rushi",1.26e-05
"rushika",1.69e-05
"rushil",1.88e-05
"rushna",1.01e-05
"rusne",1.91333333333333e-05
"russel",1.26e-05
"russell",8.89483333333333e-05
"russell-james",9.42e-06
"rustam",1.57e-05
"rut",1.35e-05
"ruta",1.69e-05
"rutendo",2.365e-05
"ruth",0.000361489
"rutvik",9.42e-06
"ruvarashe",2.36e-05
"ruwayda",2.92666666666667e-05
"ruwaydah",1.35e-05
"ruweyda",3.04e-05
"ruya",2.03e-05
"ruzgar",6.59e-05
"ruzina",1.35e-05
"ryaan",2.045e-05
"ryan-james",1.26e-05
"ryan-lee",1.5685e-05
"ryanlee",9.42e-06
"ryann",1.88e-05
"ryanna",1.35e-05
"ryder",7.535e-05
"ryder-james",9.42e-06
"ryen",9.42e-06
"ryhanna",1.69e-05
"ryhs",9.42e-06
"ryland",1.411e-05
"rylea",9.42e-06
"rylee",5.65e-05
"ryleigh",3.38e-05
"ryley",0.000160601714285714
"rylie",7.32406666666667e-05
"ryo",1.101e-05
"sa'ad",1.885e-05
"saabir",1.26e-05
"saad",0.0001067515
"saadia",2.365e-05
"saadiyah",1.01e-05
"saahil",9.42e-06
"saahir",1.36066666666667e-05
"saaim",9.42e-06
"saairah",1.01e-05
"saaleha",1.01e-05
"saalih",1.256e-05
"saaliha",1.9425e-05
"saalihah",1.35e-05
"saami",1.26e-05
"saamia",1.01e-05
"saana",1.01e-05
"saania",1.01e-05
"saaniya",1.01e-05
"saanvi",2.36e-05
"saanvika",2.03e-05
"saarah",0.0001736498
"saarim",1.26e-05
"saarrah",1.01e-05
"saavan",1.101e-05
"saavi",1.69e-05
"saba",0.0001317575
"sabaa",2.365e-05
"sabah",0.000218469666666667
"sabahat",1.01e-05
"sabarin",1.01e-05
"sabba",1.01e-05
"sabbir",1.46733333333333e-05
"sabeeha",1.35e-05
"sabeel",1.46666666666667e-05
"sabeen",2.13666666666667e-05
"sabeena",1.01e-05
"sabian",1.25733333333333e-05
"sabiha",6.755e-05
"sabihah",1.35e-05
"sabila",1.35e-05
"sabine",2.7e-05
"sabirah",2.03e-05
"sabirin",1.46333333333333e-05
"sabreen",2.53e-05
"sabreena",2.7e-05
"sabri",2.2e-05
"sabrin",3.04e-05
"sabrina",0.000684126
"sabrine",1.69e-05
"sacha",3.125e-05
"sachin",9.4185e-05
"sachit",1.26e-05
"sadaf",4.73e-05
"saddiq",9.42e-06
"sade",0.000135136
"sadhana",1.69e-05
"sadhbh",1.01e-05
"sadia",6.42e-05
"sadiah",1.18e-05
"sadie",0.00098311475
"sadie-leigh",1.01e-05
"sadiq",1.88e-05
"sadiqa",1.69e-05
"sadiya",3.60333333333333e-05
"sadiyah",1.35e-05
"saed",9.42e-06
"saeed",4.5525e-05
"saeeda",1.18e-05
"safa",0.000432130666666667
"safaa",0.000342908
"safana",1.69e-05
"safeena",1.35e-05
"saffa",3.38e-05
"saffanah",1.35e-05
"saffia",1.35e-05
"saffir",1.01e-05
"saffire",1.01e-05
"saffiya",4.05e-05
"saffiyah",2.36e-05
"saffron",0.000638518
"safi",9.64666666666667e-06
"safia",0.0001756765
"safina",2.03e-05
"safira",1.35e-05
"safiya",0.000237614333333333
"safiyah",0.00016892
"safiye",1.35e-05
"safiyya",6.08e-05
"safoora",1.69e-05
"safwa",1.01e-05
"safwaan",3.5804e-05
"safwan",0.000133431
"safwana",1.18e-05
"safyan",2.2e-05
"saga",1.01e-05
"sagal",1.52e-05
"sagar",1.57e-05
"sage",1.514e-05
"sahaj",2.2e-05
"sahar",0.000111487
"sahara",0.000138514
"saheel",1.101e-05
"sahej",1.101e-05
"saher",2.0275e-05
"sahib",5.36101428571429e-05
"sahiba",3.72e-05
"sahibjot",9.42e-06
"sahibpreet",9.42e-06
"sahibzada",9.42e-06
"sahil",0.000232327
"sahin",1.26e-05
"sahir",2.78e-05
"sahira",1.69e-05
"sahl",1.26e-05
"sahra",5.74333333333333e-05
"sahrish",1.01e-05
"sai",5.2975e-05
"saiansh",9.42e-06
"saiba",1.80333333333333e-05
"saibah",1.69e-05
"said",4.86666666666667e-05
"saida",3.15e-05
"saif",0.000235466
"saif-ali",9.42e-06
"saifan",1.26e-05
"saiful",1.57e-05
"saifullah",3.295e-05
"saifur",1.57e-05
"saihan",9.42e-06
"saima",0.000143019
"saimah",5.07e-05
"saimonas",1.26e-05
"saina",2.365e-05
"saira",0.00016892
"sairah",2.7e-05
"saisha",1.52e-05
"saja",2.36666666666667e-05
"sajad",1.88e-05
"sajan",1.415e-05
"sajda",1.35e-05
"sajeda",1.69e-05
"sajeel",1.101e-05
"sajid",3.14e-05
"sajida",1.57666666666667e-05
"sajidah",2.03e-05
"sajjad",1.415e-05
